score_nid,nid,advanced_profile,core_id,title,path,region,country,city,logo,overall_score,rank_display,rank,stars,dagger,redact,scores
3919815,294835,0,425,Universidad Nacional Autónoma de México  (UNAM),/universities/universidad-nacional-autonoma-de-mexico-unam,Latin America,Mexico,Mexico City,https://www.topuniversities.com/sites/default/files/universidad-nacional-autnoma-de-mxico-unam_425_small.jpg,61.4,=93,94,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '28', 'score': '96.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '18', 'score': '98.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '397', 'score': '39.8'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '2.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '701+', 'score': '8.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '2.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '120', 'score': '84.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '78', 'score': '68.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=101', 'score': '88.5'}]"
3919816,294578,0,78,Universidad de Buenos Aires (UBA),/universities/universidad-de-buenos-aires-uba,Latin America,Argentina,Buenos Aires,https://www.topuniversities.com/sites/default/files/universidad-de-buenos-aires-uba_78_small.jpg,61,=95,95,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '36', 'score': '93.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '20', 'score': '98'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '170', 'score': '73.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '1.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '309', 'score': '62.6'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '224', 'score': '66.7'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '470', 'score': '28.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '311', 'score': '26.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=555', 'score': '18.8'}]"
3919817,297285,0,570,University of St Andrews,/universities/university-st-andrews,Europe,United Kingdom,St. Andrews,https://www.topuniversities.com/sites/default/files/university-of-st-andrews_570_small.jpg,61,=95,96,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '173', 'score': '47.3'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '114', 'score': '67.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '212', 'score': '64.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '223', 'score': '57.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '103', 'score': '98.7'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '29', 'score': '100'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '306', 'score': '51.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '370', 'score': '22.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=77', 'score': '92.1'}]"
3919818,294349,0,225,Georgia Institute of Technology,/universities/georgia-institute-technology,North America,United States,Atlanta,https://www.topuniversities.com/sites/default/files/georgia-institute-of-technology_225_small.jpg,60.9,97,97,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '100', 'score': '67.4'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '59', 'score': '85.1'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '15.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '163', 'score': '67.1'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '417', 'score': '38.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '230', 'score': '65.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '432', 'score': '33.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '175', 'score': '41.7'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=201', 'score': '70.4'}]"
3919819,294382,0,215,Freie Universitaet Berlin,/universities/freie-universitaet-berlin,Europe,Germany,Berlin,https://www.topuniversities.com/sites/default/files/freie-universitaet-berlin_215_small.jpg,60.8,98,98,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '70', 'score': '80.8'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '163', 'score': '51'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '4.4'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '141', 'score': '71.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '308', 'score': '62.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '332', 'score': '43.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '118', 'score': '84.9'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '378', 'score': '21.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '251', 'score': '60.1'}]"
3919820,297485,0,510,Purdue University,/universities/purdue-university,North America,United States,West Lafayette,https://www.topuniversities.com/sites/default/files/230619052213pm191066PU-SIG-Logo-RGB--PU-V-Full-RGB-48x48.jpg,60.7,99,99,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '108', 'score': '63.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '71', 'score': '81.2'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '10.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '155', 'score': '68.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '398', 'score': '41.5'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '317', 'score': '45.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '170', 'score': '75.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '117', 'score': '53.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=215', 'score': '67.4'}]"
3919821,297501,0,502,Pohang University of Science And Technology (POSTECH),/universities/pohang-university-science-technology-postech,Asia,South Korea,Pohang ,https://www.topuniversities.com/sites/default/files/pohang-university-of-science-and-technology-postech_592560cf2aeae70239af4c7b_small.jpg,60.4,=100,100,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '153', 'score': '51.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '79', 'score': '75.9'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '21', 'score': '99.9'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '29', 'score': '98.3'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '464', 'score': '33.8'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '2.6'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '701+', 'score': '1.3'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '637', 'score': '13.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=581', 'score': '16.9'}]"
3919822,294758,0,459,University of Nottingham,/universities/university-nottingham,Europe,United Kingdom,Nottingham,https://www.topuniversities.com/sites/default/files/the-university-of-nottingham_592560cf2aeae70239af4c4e_small.jpg,60.4,=100,101,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '116', 'score': '60.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '96', 'score': '72.1'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '492', 'score': '32.2'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '290', 'score': '46.5'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '183', 'score': '90'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '185', 'score': '75.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '18', 'score': '98.4'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '342', 'score': '24.4'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=150', 'score': '80'}]"
3919823,297183,0,678,University of Wisconsin-Madison,/universities/university-wisconsin-madison,North America,United States,Madison,https://www.topuniversities.com/sites/default/files/university-of-wisconsin-madison_678_small.jpg,60,102,102,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '71', 'score': '80.2'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '182', 'score': '47.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '229', 'score': '61.3'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '376', 'score': '37.4'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '483', 'score': '30.9'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '501', 'score': '22.8'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '126', 'score': '83.6'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '61', 'score': '73.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=126', 'score': '83.7'}]"
3919824,294549,0,107,Pontificia Universidad Católica de Chile (UC),/universities/pontificia-universidad-católica-de-chile-uc,Latin America,Chile,Santiago,https://www.topuniversities.com/sites/default/files/pontificia-universidad-catlica-de-chile-uc_107_small.jpg,59.9,103,103,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '38', 'score': '92.9'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '11', 'score': '99.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '654', 'score': '20.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '701+', 'score': '11.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '645', 'score': '16.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '701+', 'score': '3.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '270', 'score': '56.8'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '56', 'score': '76.3'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=84', 'score': '91.3'}]"
3919825,297471,0,558,The University of Sheffield,/universities/university-sheffield,Europe,United Kingdom,Sheffield,https://www.topuniversities.com/sites/default/files/230919100158am438629UoS-logo-48x48.jpg,59.7,104,104,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '130', 'score': '58.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '153', 'score': '52.3'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '278', 'score': '54.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '289', 'score': '46.9'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '218', 'score': '84'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '69', 'score': '97.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '38', 'score': '96.1'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '332', 'score': '24.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '169', 'score': '76.3'}]"
3919826,297218,0,643,Uppsala University,/universities/uppsala-university,Europe,Sweden,Uppsala,https://www.topuniversities.com/sites/default/files/uppsala-university_643_small.jpg,59.4,105,105,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '111', 'score': '62.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '320', 'score': '30.5'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '330', 'score': '47.7'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '296', 'score': '45.6'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '108', 'score': '98.3'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '152', 'score': '82.4'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '47', 'score': '95.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '105', 'score': '58.2'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '12', 'score': '99.4'}]"
3919827,294649,0,4,RWTH Aachen University,/universities/rwth-aachen-university,Europe,Germany,Aachen,https://www.topuniversities.com/sites/default/files/rwth-aachen-university_4_small.jpg,59.3,106,106,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '163', 'score': '49.7'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '44', 'score': '93'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '701+', 'score': '5.5'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '120', 'score': '78.7'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '362', 'score': '49'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '151', 'score': '83'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '223', 'score': '63.5'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '354', 'score': '23.9'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=288', 'score': '53.4'}]"
3919828,294516,0,141,University of Copenhagen,/universities/university-copenhagen,Europe,Denmark,Copenhagen,https://www.topuniversities.com/sites/default/files/university-of-copenhagen_141_small.jpg,58.8,=107,107,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '80', 'score': '74.1'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '371', 'score': '25.8'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '19', 'score': '100'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '543', 'score': '21.2'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '175', 'score': '91.4'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '506', 'score': '22.5'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '19', 'score': '98.2'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '98', 'score': '60.1'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=108', 'score': '87.4'}]"
3919829,297215,0,646,Utrecht University,/universities/utrecht-university,Europe,Netherlands,Utrecht,https://www.topuniversities.com/sites/default/files/utrecht-university_646_small.jpg,58.8,=107,108,,False,False,"[{'indicator_id': '76', 'indicator_name': 'Academic Reputation', 'rank': '102', 'score': '66.6'}, {'indicator_id': '77', 'indicator_name': 'Employer Reputation', 'rank': '311', 'score': '31.6'}, {'indicator_id': '36', 'indicator_name': 'Faculty Student Ratio', 'rank': '487', 'score': '32.6'}, {'indicator_id': '73', 'indicator_name': 'Citations per Faculty', 'rank': '108', 'score': '80.8'}, {'indicator_id': '18', 'indicator_name': 'International Faculty Ratio', 'rank': '323', 'score': '57.1'}, {'indicator_id': '14', 'indicator_name': 'International Students Ratio', 'rank': '531', 'score': '21.2'}, {'indicator_id': '15', 'indicator_name': 'International Research Network', 'rank': '54', 'score': '95'}, {'indicator_id': '3819456', 'indicator_name': 'Employment Outcomes', 'rank': '309', 'score': '26.5'}, {'indicator_id': '3897497', 'indicator_name': 'Sustainability', 'rank': '=128', 'score': '83.5'}]"
